region,version,ip,prefixlength,state
apnic,ipv4,103.156.50.0,23,allocated
ripencc,ipv4,2.80.0.0,14,allocated
ripencc,ipv4,5.43.0.0,18,allocated
ripencc,ipv4,5.158.0.0,18,allocated
ripencc,ipv4,5.183.96.0,22,allocated
ripencc,ipv4,5.206.224.0,21,allocated
ripencc,ipv4,5.249.0.0,17,allocated
ripencc,ipv4,5.253.128.0,22,allocated
ripencc,ipv4,5.253.180.0,22,allocated
ripencc,ipv4,31.22.128.0,17,allocated
ripencc,ipv4,31.25.8.0,23,allocated
ripencc,ipv4,37.28.192.0,18,allocated
ripencc,ipv4,37.189.0.0,16,allocated
ripencc,ipv4,45.92.68.0,23,allocated
ripencc,ipv4,45.135.172.0,22,allocated
ripencc,ipv4,45.154.64.0,22,allocated
ripencc,ipv4,45.156.128.0,22,allocated
ripencc,ipv4,46.50.0.0,17,allocated
ripencc,ipv4,46.189.128.0,17,allocated
ripencc,ipv4,62.28.0.0,16,allocated
ripencc,ipv4,62.48.128.0,18,allocated
ripencc,ipv4,62.48.192.0,18,allocated
ripencc,ipv4,62.169.64.0,18,allocated
ripencc,ipv4,62.233.41.0,24,allocated
ripencc,ipv4,62.249.0.0,19,allocated
ripencc,ipv4,77.54.0.0,16,allocated
ripencc,ipv4,77.91.200.0,21,allocated
ripencc,ipv4,78.29.128.0,18,allocated
ripencc,ipv4,78.108.208.0,22,allocated
ripencc,ipv4,78.130.0.0,17,allocated
ripencc,ipv4,78.137.192.0,18,allocated
ripencc,ipv4,79.168.0.0,15,allocated
ripencc,ipv4,80.172.0.0,16,allocated
ripencc,ipv4,80.243.80.0,20,allocated
ripencc,ipv4,81.20.240.0,20,assigned
ripencc,ipv4,81.84.0.0,16,allocated
ripencc,ipv4,81.90.48.0,20,allocated
ripencc,ipv4,81.193.0.0,16,allocated
ripencc,ipv4,82.102.4.0,24,allocated
ripencc,ipv4,82.102.7.0,24,allocated
ripencc,ipv4,82.154.0.0,15,allocated
ripencc,ipv4,83.132.0.0,16,allocated
ripencc,ipv4,83.144.128.0,18,allocated
ripencc,ipv4,83.174.0.0,18,allocated
ripencc,ipv4,83.223.160.0,19,allocated
ripencc,ipv4,83.223.224.0,19,allocated
ripencc,ipv4,83.240.128.0,17,allocated
ripencc,ipv4,84.23.192.0,19,allocated
ripencc,ipv4,84.90.0.0,15,allocated
ripencc,ipv4,84.252.88.0,22,allocated
ripencc,ipv4,85.138.0.0,15,allocated
ripencc,ipv4,85.240.0.0,13,allocated
ripencc,ipv4,87.103.0.0,17,allocated
ripencc,ipv4,87.196.0.0,16,allocated
ripencc,ipv4,88.157.0.0,16,allocated
ripencc,ipv4,88.210.64.0,18,allocated
ripencc,ipv4,88.214.128.0,18,allocated
ripencc,ipv4,89.26.128.0,17,allocated
ripencc,ipv4,89.31.224.0,21,allocated
ripencc,ipv4,89.109.64.0,18,allocated
ripencc,ipv4,89.114.0.0,15,allocated
ripencc,ipv4,89.152.0.0,14,allocated
ripencc,ipv4,89.180.0.0,15,allocated
ripencc,ipv4,89.214.0.0,16,allocated
ripencc,ipv4,91.90.170.0,24,assigned
ripencc,ipv4,91.194.170.0,23,allocated
ripencc,ipv4,91.194.182.0,23,allocated
ripencc,ipv4,91.198.47.0,24,assigned
ripencc,ipv4,91.198.90.0,24,assigned
ripencc,ipv4,91.198.182.0,24,assigned
ripencc,ipv4,91.198.239.0,24,assigned
ripencc,ipv4,91.199.116.0,24,allocated
ripencc,ipv4,91.209.16.0,24,allocated
ripencc,ipv4,91.213.65.0,24,assigned
ripencc,ipv4,91.216.117.0,24,assigned
ripencc,ipv4,91.220.190.0,24,allocated
ripencc,ipv4,91.227.100.0,24,assigned
ripencc,ipv4,91.230.40.0,24,assigned
ripencc,ipv4,91.231.216.0,23,assigned
