region,ip,prefixlength,state
afrinic,41.87.160.0,19,allocated
afrinic,41.74.48.0,20,allocated
afrinic,41.75.0.0,20,allocated
afrinic,41.216.208.0,21,allocated
afrinic,41.76.240.0,21,allocated
afrinic,41.138.72.0,21,allocated
afrinic,41.77.88.0,21,allocated
afrinic,41.223.192.0,22,allocated
afrinic,41.223.140.0,22,allocated
afrinic,41.223.72.0,22,allocated
afrinic,41.191.64.0,22,allocated
afrinic,41.190.244.0,22,allocated
afrinic,41.79.136.0,22,allocated
afrinic,41.191.216.0,22,allocated
afrinic,41.79.32.0,22,allocated
afrinic,83.143.24.0,21,allocated
afrinic,102.165.128.0,19,allocated
afrinic,102.134.160.0,20,allocated
afrinic,102.141.112.0,21,allocated
afrinic,102.134.84.0,22,allocated
afrinic,102.134.136.0,22,allocated
afrinic,102.215.0.0,22,allocated
afrinic,102.222.8.0,22,allocated
afrinic,102.222.48.0,22,allocated
afrinic,102.214.126.0,24,allocated
afrinic,102.222.173.0,24,allocated
afrinic,102.219.75.0,24,allocated
afrinic,102.219.206.0,24,assigned
afrinic,105.235.240.0,20,allocated
afrinic,129.205.192.0,18,allocated
afrinic,154.0.16.0,21,allocated
afrinic,154.70.144.0,21,allocated
afrinic,154.73.36.0,22,allocated
afrinic,154.73.84.0,22,allocated
afrinic,156.38.16.0,20,allocated
afrinic,156.38.4.0,22,allocated
afrinic,168.167.0.0,16,allocated
afrinic,169.255.80.0,22,allocated
afrinic,196.61.208.0,21,allocated
afrinic,196.45.164.0,22,allocated
afrinic,196.49.24.0,24,assigned
afrinic,196.60.4.0,24,assigned
afrinic,196.216.163.0,24,assigned
afrinic,197.234.208.0,21,allocated
afrinic,197.231.192.0,22,allocated
