region,ip,prefixlength,state
lacnic,45.71.156.0,22,allocated
lacnic,45.234.112.0,22,allocated
lacnic,131.72.112.0,22,allocated
lacnic,131.221.144.0,22,allocated
lacnic,138.99.212.0,22,allocated
lacnic,138.219.140.0,22,allocated
lacnic,161.0.96.0,20,allocated
lacnic,161.22.48.0,21,allocated
lacnic,170.245.0.0,22,allocated
lacnic,186.2.176.0,20,allocated
lacnic,186.148.216.0,21,allocated
lacnic,186.190.232.0,22,allocated
lacnic,186.190.240.0,20,allocated
lacnic,190.2.128.0,19,allocated
lacnic,190.2.160.0,19,allocated
lacnic,190.4.128.0,19,allocated
lacnic,190.4.160.0,19,allocated
lacnic,190.13.120.0,21,allocated
lacnic,190.88.0.0,18,allocated
lacnic,190.88.64.0,18,allocated
lacnic,190.88.128.0,17,allocated
lacnic,190.105.192.0,22,allocated
lacnic,190.112.224.0,20,allocated
lacnic,190.112.240.0,20,allocated
lacnic,190.121.208.0,20,allocated
lacnic,190.121.240.0,20,allocated
lacnic,190.123.20.0,22,allocated
lacnic,190.185.0.0,18,allocated
lacnic,196.3.16.0,20,assigned
lacnic,200.0.20.0,23,assigned
lacnic,200.6.56.0,21,allocated
lacnic,200.16.93.0,24,assigned
lacnic,200.26.192.0,20,allocated
lacnic,200.26.208.0,20,allocated
lacnic,200.61.253.0,24,assigned
lacnic,200.115.179.0,24,assigned
lacnic,200.124.128.0,20,allocated
lacnic,200.124.144.0,20,allocated
lacnic,201.131.43.0,24,assigned
lacnic,216.152.160.0,20,allocated
ripencc,45.8.104.0,22,allocated
ripencc,81.29.0.0,20,allocated
ripencc,91.194.236.0,23,assigned
ripencc,185.149.84.0,22,allocated
ripencc,185.185.184.0,22,allocated
ripencc,193.23.16.0,22,allocated
ripencc,217.78.240.0,20,allocated
