region,ip,prefixlength
ripencc,2.57.60.0,22
ripencc,2.57.216.0,22
ripencc,2.58.64.0,22
ripencc,5.10.32.0,21
ripencc,5.44.128.0,21
ripencc,5.133.160.0,21
ripencc,5.152.0.0,17
ripencc,5.159.16.0,21
ripencc,5.178.128.0,17
ripencc,5.187.8.0,21
ripencc,31.146.0.0,16
ripencc,31.192.0.0,18
ripencc,31.222.228.0,24
ripencc,37.46.104.0,21
ripencc,37.72.142.0,24
ripencc,37.75.128.0,21
ripencc,37.110.160.0,19
ripencc,37.131.224.0,21
ripencc,37.143.152.0,21
ripencc,37.156.175.0,24
ripencc,37.232.0.0,17
ripencc,37.233.128.0,17
ripencc,45.8.36.0,22
ripencc,45.9.32.0,22
ripencc,45.9.44.0,22
ripencc,45.13.40.0,22
ripencc,45.81.28.0,22
ripencc,45.90.252.0,22
ripencc,45.136.52.0,22
ripencc,45.138.44.0,22
ripencc,45.143.108.0,22
ripencc,45.154.88.0,22
ripencc,45.157.152.0,22
ripencc,46.49.0.0,17
ripencc,46.175.134.0,24
ripencc,62.3.11.0,24
ripencc,62.3.30.0,24
ripencc,62.106.90.0,24
ripencc,62.168.160.0,19
ripencc,62.212.32.0,19
ripencc,77.74.40.0,21
ripencc,77.92.224.0,19
ripencc,77.242.48.0,20
ripencc,78.40.104.0,22
ripencc,78.139.128.0,18
ripencc,79.99.92.0,22
ripencc,79.99.248.0,21
ripencc,80.71.144.0,24
ripencc,80.71.145.0,24
ripencc,80.77.48.0,20
ripencc,80.83.128.0,20
ripencc,80.92.176.0,20
ripencc,80.241.176.0,20
ripencc,80.241.240.0,22
ripencc,80.241.244.0,22
ripencc,80.241.248.0,22
ripencc,80.241.252.0,24
ripencc,80.241.253.0,24
ripencc,80.241.254.0,23
ripencc,81.16.240.0,20
ripencc,81.95.160.0,20
ripencc,82.211.128.0,18
ripencc,85.114.224.0,19
ripencc,85.117.32.0,19
ripencc,85.118.96.0,19
ripencc,85.209.80.0,22
ripencc,85.238.32.0,19
ripencc,87.253.32.0,19
ripencc,88.210.192.0,18
ripencc,88.218.112.0,22
ripencc,89.150.0.0,23
ripencc,89.232.0.0,19
ripencc,89.232.32.0,19
ripencc,91.151.128.0,20
ripencc,91.184.96.0,19
ripencc,91.192.8.0,24
ripencc,91.193.56.0,23
ripencc,91.194.7.0,24
ripencc,91.201.96.0,22
ripencc,91.205.157.0,24
ripencc,91.241.55.0,24
ripencc,91.246.50.0,24
ripencc,91.247.164.0,24
ripencc,92.51.64.0,18
ripencc,92.54.192.0,18
ripencc,92.241.64.0,19
ripencc,93.177.128.0,18
ripencc,93.179.88.0,22
ripencc,93.186.208.0,20
ripencc,93.187.111.0,24
ripencc,93.188.8.0,21
ripencc,94.43.0.0,16
ripencc,94.100.224.0,20
ripencc,94.137.160.0,19
ripencc,94.240.192.0,18
ripencc,95.104.0.0,17
ripencc,95.137.128.0,17
ripencc,109.122.192.0,24
ripencc,109.122.194.0,23
ripencc,109.122.196.0,22
ripencc,109.122.200.0,21
ripencc,109.122.208.0,21
ripencc,109.122.216.0,24
ripencc,109.122.218.0,23
ripencc,109.122.220.0,23
ripencc,109.122.222.0,24
ripencc,109.122.223.0,24
ripencc,109.172.128.0,17
ripencc,109.205.40.0,21
ripencc,109.234.112.0,21
ripencc,109.238.224.0,20
ripencc,134.19.224.0,19
ripencc,134.90.0.0,17
ripencc,141.8.208.0,21
ripencc,146.19.4.0,24
ripencc,146.19.74.0,24
ripencc,146.19.203.0,24
ripencc,146.19.208.0,24
ripencc,146.255.224.0,19
ripencc,149.3.0.0,17
ripencc,176.73.0.0,16
ripencc,176.74.64.0,18
ripencc,176.97.217.0,24
ripencc,176.97.219.0,24
ripencc,176.100.46.0,24
ripencc,176.221.128.0,17
ripencc,178.22.27.0,24
ripencc,178.57.65.0,24
ripencc,178.57.66.0,23
ripencc,178.57.68.0,24
ripencc,178.134.0.0,16
ripencc,178.236.48.0,20
ripencc,178.249.16.0,21
ripencc,185.15.112.0,22
ripencc,185.19.96.0,22
ripencc,185.23.48.0,22
ripencc,185.36.244.0,22
ripencc,185.41.156.0,22
ripencc,185.46.176.0,22
ripencc,185.49.164.0,22
ripencc,185.51.16.0,22
ripencc,185.51.100.0,22
ripencc,185.52.80.0,22
ripencc,185.68.8.0,22
ripencc,185.69.172.0,22
ripencc,185.70.52.0,22
ripencc,185.74.92.0,22
ripencc,185.77.28.0,22
ripencc,185.81.92.0,22
ripencc,185.83.36.0,22
ripencc,185.92.56.0,22
ripencc,185.99.92.0,22
ripencc,185.100.76.0,22
ripencc,185.102.144.0,22
ripencc,185.105.148.0,22
ripencc,185.110.8.0,22
ripencc,185.110.92.0,22
ripencc,185.110.164.0,22
ripencc,185.115.4.0,22
ripencc,185.115.136.0,22
ripencc,185.118.84.0,22
ripencc,185.127.164.0,22
ripencc,185.134.172.0,22
ripencc,185.139.56.0,22
ripencc,185.139.116.0,22
ripencc,185.143.176.0,22
ripencc,185.145.120.0,22
ripencc,185.146.176.0,22
ripencc,185.149.168.0,22
ripencc,185.151.136.0,22
ripencc,185.153.52.0,22
ripencc,185.163.200.0,22
ripencc,185.168.224.0,22
ripencc,185.174.96.0,22
ripencc,185.181.248.0,22
ripencc,185.182.148.0,22
ripencc,185.188.192.0,22
ripencc,185.189.208.0,22
ripencc,185.189.216.0,22
ripencc,185.191.220.0,22
ripencc,185.201.24.0,22
ripencc,185.205.88.0,22
ripencc,185.205.202.0,24
ripencc,185.207.128.0,22
ripencc,185.212.252.0,22
ripencc,185.217.37.0,24
ripencc,185.222.252.0,22
ripencc,185.229.108.0,22
ripencc,185.234.12.0,24
ripencc,185.247.92.0,22
ripencc,188.92.208.0,21
ripencc,188.93.88.0,21
ripencc,188.121.192.0,19
ripencc,188.123.128.0,19
ripencc,188.129.128.0,17
ripencc,188.169.0.0,16
ripencc,188.214.109.0,24
ripencc,188.227.192.0,22
ripencc,193.9.48.0,24
ripencc,193.9.51.0,24
ripencc,193.29.184.0,23
ripencc,193.29.190.0,23
ripencc,193.39.193.0,24
ripencc,193.41.59.0,24
ripencc,193.162.133.0,24
ripencc,193.162.135.0,24
ripencc,193.176.212.0,22
ripencc,193.228.126.0,24
ripencc,194.9.180.0,24
ripencc,194.26.230.0,24
ripencc,194.26.231.0,24
ripencc,194.31.8.0,24
ripencc,194.60.250.0,24
ripencc,194.153.135.0,24
ripencc,195.69.140.0,22
ripencc,195.96.130.0,24
ripencc,195.96.145.0,24
ripencc,212.18.109.0,24
ripencc,212.52.14.0,24
ripencc,212.58.96.0,19
ripencc,212.72.128.0,23
ripencc,212.72.130.0,24
ripencc,212.72.131.0,24
ripencc,212.72.132.0,22
ripencc,212.72.136.0,21
ripencc,212.72.144.0,21
ripencc,212.72.152.0,23
ripencc,212.72.154.0,24
ripencc,212.72.155.0,24
ripencc,212.72.156.0,22
ripencc,213.131.32.0,19
ripencc,213.139.236.0,22
ripencc,213.157.192.0,19
ripencc,213.200.0.0,19
ripencc,213.217.16.0,22
ripencc,217.11.160.0,20
ripencc,217.147.224.0,20
