region,version,ip,prefixlength
apnic,ipv6,2001:df1:cc0::,48
apnic,ipv6,2001:df3:f00::,48
apnic,ipv6,2001:dea:c000::,48
apnic,ipv6,2001:deb:c000::,48
apnic,ipv6,2001:df0:2b40::,48
apnic,ipv6,2001:df0:3080::,48
apnic,ipv6,2001:df0:5640::,48
apnic,ipv6,2001:df0:6200::,48
apnic,ipv6,2001:df0:6840::,48
apnic,ipv6,2001:df0:6f00::,48
apnic,ipv6,2001:df0:8a80::,48
apnic,ipv6,2001:df0:8c00::,48
apnic,ipv6,2001:df0:9bc0::,48
apnic,ipv6,2001:df0:a7c0::,48
apnic,ipv6,2001:df0:a8c0::,48
apnic,ipv6,2001:df0:abc0::,48
apnic,ipv6,2001:df0:b6c0::,48
apnic,ipv6,2001:df0:be00::,48
apnic,ipv6,2001:df0:c380::,48
apnic,ipv6,2001:df0:d200::,48
apnic,ipv6,2001:df0:d600::,48
apnic,ipv6,2001:df0:f780::,48
apnic,ipv6,2001:df0:f840::,48
apnic,ipv6,2001:df1:2a00::,48
apnic,ipv6,2001:df1:2dc0::,48
apnic,ipv6,2001:df1:4200::,48
apnic,ipv6,2001:df1:5900::,48
apnic,ipv6,2001:df1:6540::,48
apnic,ipv6,2001:df1:6600::,48
apnic,ipv6,2001:df1:9700::,48
apnic,ipv6,2001:df1:9800::,48
apnic,ipv6,2001:df1:a2c0::,48
apnic,ipv6,2001:df1:b180::,48
apnic,ipv6,2001:df1:bb40::,48
apnic,ipv6,2001:df1:bf80::,48
apnic,ipv6,2001:df1:d680::,48
apnic,ipv6,2001:df1:ef80::,48
apnic,ipv6,2001:df1:f080::,48
apnic,ipv6,2001:df1:fc00::,48
apnic,ipv6,2001:df2:1a80::,48
apnic,ipv6,2001:df2:1b80::,48
apnic,ipv6,2001:df2:1d00::,48
apnic,ipv6,2001:df2:2a80::,48
apnic,ipv6,2001:df2:5600::,48
apnic,ipv6,2001:df2:7280::,48
apnic,ipv6,2001:df2:8100::,48
apnic,ipv6,2001:df2:8200::,47
apnic,ipv6,2001:df2:8580::,48
apnic,ipv6,2001:df2:8e00::,48
apnic,ipv6,2001:df2:a400::,48
apnic,ipv6,2001:df2:cf80::,48
apnic,ipv6,2001:df2:eb00::,48
apnic,ipv6,2001:df3:2b00::,48
apnic,ipv6,2001:df3:2c00::,48
apnic,ipv6,2001:df3:5a00::,48
apnic,ipv6,2001:df3:7b80::,48
apnic,ipv6,2001:df3:7c00::,48
apnic,ipv6,2001:df3:9b80::,48
apnic,ipv6,2001:df3:9c80::,48
apnic,ipv6,2001:df3:a800::,48
apnic,ipv6,2001:df3:ac80::,48
apnic,ipv6,2001:df3:b900::,48
apnic,ipv6,2001:df3:d100::,48
apnic,ipv6,2001:df3:d780::,48
apnic,ipv6,2001:df3:ec80::,48
apnic,ipv6,2001:df4:3180::,48
apnic,ipv6,2001:df4:3a80::,48
apnic,ipv6,2001:df4:4c00::,48
apnic,ipv6,2001:df4:6000::,48
apnic,ipv6,2001:df4:6380::,48
apnic,ipv6,2001:df4:6480::,48
apnic,ipv6,2001:df4:8000::,48
apnic,ipv6,2001:df4:a480::,48
apnic,ipv6,2001:df4:e780::,48
apnic,ipv6,2001:df5:2a80::,48
apnic,ipv6,2001:df5:2a81::,48
apnic,ipv6,2001:df5:5d80::,48
apnic,ipv6,2001:df5:6f80::,48
apnic,ipv6,2001:df5:a500::,48
apnic,ipv6,2001:df5:a780::,48
apnic,ipv6,2001:df5:af00::,48
apnic,ipv6,2001:df5:c480::,48
apnic,ipv6,2001:df5:cb80::,48
apnic,ipv6,2001:df5:d100::,48
apnic,ipv6,2001:df5:e000::,48
apnic,ipv6,2001:df5:e980::,48
apnic,ipv6,2001:df5:f700::,48
apnic,ipv6,2001:df5:f880::,48
apnic,ipv6,2001:df6:1900::,48
apnic,ipv6,2001:df6:2500::,48
apnic,ipv6,2001:df6:4080::,48
apnic,ipv6,2001:df6:6a80::,48
apnic,ipv6,2001:df6:6e00::,48
apnic,ipv6,2001:df6:8480::,48
apnic,ipv6,2001:df6:8b80::,48
apnic,ipv6,2001:df6:b380::,48
apnic,ipv6,2001:df6:b400::,48
apnic,ipv6,2001:df6:c180::,48
apnic,ipv6,2001:df6:e100::,48
apnic,ipv6,2001:df7:2480::,48
apnic,ipv6,2001:df7:2980::,48
apnic,ipv6,2001:df7:3680::,48
apnic,ipv6,2001:df7:5980::,48
apnic,ipv6,2001:df7:6100::,48
apnic,ipv6,2001:df7:6400::,48
apnic,ipv6,2001:df7:6580::,48
apnic,ipv6,2001:df7:8580::,48
apnic,ipv6,2001:df7:a980::,48
apnic,ipv6,2001:df7:d680::,48
apnic,ipv6,2001:df7:fd00::,48
ripencc,ipv4,91.218.183.0,24
ripencc,ipv4,147.189.161.0,24
ripencc,ipv4,193.247.144.0,24
