region,ip,prefixlength
afrinic,45.221.24.0,24
afrinic,45.222.48.0,20
afrinic,45.222.128.0,18
afrinic,102.36.183.0,24
afrinic,102.38.160.0,19
afrinic,102.64.8.0,21
afrinic,102.69.246.0,23
afrinic,102.131.16.0,24
afrinic,102.134.130.0,23
afrinic,102.135.188.0,24
afrinic,102.164.123.0,24
afrinic,102.214.24.0,22
afrinic,102.214.52.0,22
afrinic,102.218.224.0,22
afrinic,102.219.81.0,24
afrinic,102.219.94.0,23
afrinic,102.220.108.0,22
afrinic,102.222.175.0,24
afrinic,102.223.92.0,23
afrinic,102.223.100.0,24
afrinic,102.223.111.0,24
afrinic,102.223.173.0,24
afrinic,102.223.254.0,24
afrinic,129.122.0.0,18
afrinic,155.12.224.0,19
afrinic,156.0.128.0,19
afrinic,156.0.234.0,23
afrinic,156.38.96.0,19
afrinic,160.226.179.0,24
afrinic,164.160.132.0,22
afrinic,164.160.240.0,20
afrinic,192.251.202.0,24
afrinic,193.108.23.0,24
afrinic,193.108.28.0,24
afrinic,193.194.128.0,24
afrinic,196.1.118.0,24
afrinic,196.3.64.0,24
afrinic,196.10.215.0,24
afrinic,196.11.90.0,24
afrinic,196.11.206.0,23
afrinic,196.13.123.0,24
afrinic,196.13.174.0,23
afrinic,196.13.252.0,24
afrinic,196.29.224.0,20
afrinic,196.40.144.0,20
afrinic,196.43.194.0,24
afrinic,196.43.196.0,24
afrinic,196.43.206.0,23
afrinic,196.43.225.0,24
afrinic,196.43.242.0,24
afrinic,196.46.80.0,20
afrinic,196.49.14.0,24
afrinic,196.201.2.0,24
afrinic,196.201.4.0,23
afrinic,196.216.180.0,22
afrinic,196.216.188.0,22
afrinic,196.216.228.0,23
