region,version,ip,prefixlength
lacnic,ipv4,168.232.144.0,22
lacnic,ipv4,179.51.205.0,24
lacnic,ipv4,181.41.64.0,18
lacnic,ipv4,181.177.216.0,22
lacnic,ipv4,181.199.224.0,19
lacnic,ipv4,190.80.0.0,18
lacnic,ipv4,190.80.64.0,18
lacnic,ipv4,190.93.36.0,22
lacnic,ipv4,190.105.156.0,22
lacnic,ipv4,190.108.196.0,22
lacnic,ipv4,190.108.200.0,21
lacnic,ipv4,190.108.208.0,21
lacnic,ipv4,190.124.220.0,22
lacnic,ipv6,2800:3c0::,32
lacnic,ipv6,2803:d00::,32
lacnic,ipv6,2803:77e0::,32
lacnic,ipv6,2803:da00::,32
lacnic,ipv6,2803:e340::,32
lacnic,ipv6,2803:f110::,32
lacnic,ipv6,2803:f410::,32
