region,version,ip,prefixlength
ripencc,ipv4,91.195.246.0,23
ripencc,ipv4,91.195.252.0,23
ripencc,ipv4,91.198.206.0,24
ripencc,ipv4,91.203.28.0,22
ripencc,ipv4,91.208.15.0,24
ripencc,ipv4,91.208.26.0,24
ripencc,ipv4,91.212.244.0,24
ripencc,ipv4,91.213.43.0,24
ripencc,ipv4,91.216.86.0,24
ripencc,ipv4,91.220.173.0,24
ripencc,ipv4,91.221.186.0,23
ripencc,ipv4,91.223.243.0,24
ripencc,ipv4,91.224.188.0,23
ripencc,ipv4,91.236.38.0,23
ripencc,ipv4,91.236.44.0,24
ripencc,ipv4,91.236.201.0,24
ripencc,ipv4,91.236.222.0,24
ripencc,ipv4,95.215.132.0,22
ripencc,ipv4,145.14.16.0,19
ripencc,ipv4,147.28.0.0,20
ripencc,ipv4,176.124.247.0,24
ripencc,ipv4,185.1.235.0,24
ripencc,ipv4,188.0.48.0,20
ripencc,ipv4,192.83.230.0,24
ripencc,ipv4,193.28.254.0,24
ripencc,ipv4,193.138.8.0,24
ripencc,ipv4,193.143.8.0,21
ripencc,ipv4,193.143.240.0,21
ripencc,ipv4,193.188.134.96,28
ripencc,ipv4,193.203.196.0,23
ripencc,ipv4,194.0.51.0,24
ripencc,ipv4,194.0.203.0,24
ripencc,ipv4,194.1.209.0,24
ripencc,ipv4,194.31.56.0,24
ripencc,ipv4,194.36.162.0,24
ripencc,ipv4,194.116.188.0,23
ripencc,ipv4,194.125.236.0,22
ripencc,ipv4,194.150.64.0,22
ripencc,ipv4,194.180.226.152,29
ripencc,ipv4,195.8.204.0,23
ripencc,ipv4,195.20.151.0,24
ripencc,ipv4,195.34.212.0,22
ripencc,ipv4,195.43.86.0,23
ripencc,ipv4,195.60.83.96,27
ripencc,ipv4,195.66.106.0,24
ripencc,ipv4,195.190.134.0,24
ripencc,ipv4,195.190.141.0,24
ripencc,ipv4,195.238.64.0,23
ripencc,ipv4,198.133.206.0,24
ripencc,ipv4,198.180.150.0,22
ripencc,ipv4,213.5.72.0,24
ripencc,ipv4,216.87.53.0,24
ripencc,ipv6,2001:678:94::,48
ripencc,ipv6,2001:67c:bc::,48
ripencc,ipv6,2001:7f8:15::,48
ripencc,ipv6,2001:7f8:50::,48
ripencc,ipv6,2001:678:5e0::,48
ripencc,ipv6,2001:678:6d8::,48
ripencc,ipv6,2001:678:a54::,48
ripencc,ipv6,2001:678:f64::,48
ripencc,ipv6,2001:67c:32c::,48
ripencc,ipv6,2001:67c:3c8::,48
ripencc,ipv6,2001:67c:804::,48
ripencc,ipv6,2001:67c:a40::,48
ripencc,ipv6,2001:7f8:125::,48
ripencc,ipv6,2001:67c:23d4::,48
ripencc,ipv6,2001:67c:2618::,48
