region,version,ip,prefixlength,org
apnic,ipv4,45.127.140.0,22,n/a
apnic,ipv4,58.97.144.0,20,n/a
apnic,ipv4,61.6.192.0,18,n/a
apnic,ipv4,103.20.24.0,22,n/a
apnic,ipv4,103.42.208.0,22,n/a
apnic,ipv4,103.162.82.0,24,n/a
apnic,ipv4,103.170.170.0,24,n/a
apnic,ipv4,118.103.248.0,21,n/a
apnic,ipv4,119.160.128.0,18,n/a
apnic,ipv4,156.31.0.0,16,n/a
apnic,ipv4,158.161.0.0,16,n/a
apnic,ipv4,185.8.100.0,22,n/a
apnic,ipv4,185.100.40.0,22,n/a
apnic,ipv4,195.128.4.0,22,n/a
apnic,ipv4,202.86.24.0,21,n/a
apnic,ipv4,202.93.208.0,20,n/a
apnic,ipv4,202.152.64.0,19,n/a
apnic,ipv4,202.160.0.0,21,n/a
apnic,ipv4,202.160.8.0,21,n/a
apnic,ipv4,202.160.16.0,20,n/a
apnic,ipv4,202.160.32.0,20,n/a
apnic,ipv6,2400:9400::,32,n/a
apnic,ipv6,2404:8980::,32,n/a
apnic,ipv6,2405:1700::,32,n/a
apnic,ipv6,2406:7800::,32,n/a
apnic,ipv6,2406:7801::,32,n/a
