region,version,ip,prefixlength
ripencc,ipv4,78.31.8.0,21
ripencc,ipv4,83.243.8.0,21
ripencc,ipv4,91.198.126.0,24
ripencc,ipv4,91.232.88.0,23
ripencc,ipv4,91.237.218.0,24
ripencc,ipv4,131.166.0.0,16
ripencc,ipv4,136.173.0.0,16
ripencc,ipv4,146.3.0.0,16
ripencc,ipv4,146.220.0.0,16
ripencc,ipv4,147.67.0.0,16
ripencc,ipv4,148.110.0.0,16
ripencc,ipv4,153.92.48.0,20
ripencc,ipv4,156.133.0.0,16
ripencc,ipv4,158.64.0.0,16
ripencc,ipv4,158.120.254.0,24
ripencc,ipv4,158.166.0.0,16
ripencc,ipv4,158.167.0.0,16
ripencc,ipv4,158.168.0.0,16
ripencc,ipv4,158.169.0.0,16
ripencc,ipv4,192.58.28.0,24
ripencc,ipv4,192.91.140.0,24
ripencc,ipv4,192.91.141.0,24
ripencc,ipv4,192.98.120.0,21
ripencc,ipv4,192.103.2.0,24
ripencc,ipv4,192.156.248.0,24
ripencc,ipv4,192.160.22.0,24
ripencc,ipv4,192.172.253.0,24
ripencc,ipv4,192.207.142.0,24
ripencc,ipv4,193.9.128.0,20
ripencc,ipv4,193.19.112.0,23
ripencc,ipv4,193.108.188.0,24
ripencc,ipv4,193.108.189.0,24
ripencc,ipv4,193.108.190.0,24
ripencc,ipv4,193.109.130.0,23
ripencc,ipv4,193.109.208.0,24
ripencc,ipv4,193.110.190.0,23
ripencc,ipv4,193.168.1.0,24
ripencc,ipv4,193.168.2.0,24
ripencc,ipv4,193.168.8.0,21
ripencc,ipv4,193.168.16.0,19
ripencc,ipv4,193.168.58.0,23
ripencc,ipv4,193.168.60.0,23
ripencc,ipv4,193.168.62.0,23
ripencc,ipv4,193.169.158.0,23
ripencc,ipv4,193.178.219.0,24
ripencc,ipv4,193.192.38.0,23
ripencc,ipv4,194.0.23.0,24
ripencc,ipv4,194.0.42.0,24
ripencc,ipv4,194.36.224.0,20
ripencc,ipv4,194.42.98.0,23
ripencc,ipv4,194.61.96.0,20
ripencc,ipv4,194.102.147.0,24
ripencc,ipv4,194.110.217.0,24
ripencc,ipv4,194.242.50.0,24
ripencc,ipv4,195.24.72.0,21
ripencc,ipv4,195.26.4.0,23
ripencc,ipv4,195.28.160.0,23
ripencc,ipv4,195.34.86.0,23
ripencc,ipv4,195.35.81.0,24
ripencc,ipv4,195.39.244.0,23
ripencc,ipv4,195.80.235.0,24
ripencc,ipv4,195.137.228.0,23
ripencc,ipv4,195.200.240.0,23
ripencc,ipv4,195.246.100.0,23
ripencc,ipv6,2001:678:1b::,48
ripencc,ipv6,2001:678:60::,48
ripencc,ipv6,2001:7f8:4c::,48
ripencc,ipv6,2001:678:d48::,48
ripencc,ipv6,2001:67c:2f4::,48
ripencc,ipv6,2001:67c:12ac::,48
ripencc,ipv6,2001:67c:1b1c::,48
