region,version,ip,prefixlength,org
ripencc,ipv4,5.34.248.0,21,n/a
ripencc,ipv4,31.10.16.0,20,li.tv-com-ag;TV-COM AG
ripencc,ipv4,45.81.12.0,22,n/a
ripencc,ipv4,45.90.8.0,22,n/a
ripencc,ipv4,46.18.111.0,24,li.rheintal-ix;Verein Rheintal IX
ripencc,ipv4,80.66.224.0,20,n/a
ripencc,ipv4,80.72.48.0,20,n/a
ripencc,ipv4,80.76.0.0,21,li.openoffice;Bacher EDV-Beratung AG
ripencc,ipv4,80.241.112.0,20,li.vpb;Verwaltungs- und Privat Bank AG
ripencc,ipv4,80.248.192.0,20,n/a
ripencc,ipv4,82.117.0.0,19,n/a
ripencc,ipv4,85.31.152.0,21,n/a
ripencc,ipv4,88.82.96.0,19,n/a
ripencc,ipv4,88.218.24.0,22,n/a
ripencc,ipv4,89.248.144.0,20,n/a
ripencc,ipv4,149.255.176.0,21,n/a
ripencc,ipv4,176.119.216.0,24,n/a
ripencc,ipv4,185.27.64.0,22,n/a
ripencc,ipv4,185.34.148.0,22,li.gmg-net;GMG AG
ripencc,ipv4,185.44.156.0,22,n/a
ripencc,ipv4,185.70.80.0,22,n/a
ripencc,ipv4,185.73.156.0,22,li.kpms;Kaiser Partner Management Services Anstalt
ripencc,ipv4,185.77.44.0,22,n/a
ripencc,ipv4,185.77.52.0,22,n/a
ripencc,ipv4,185.101.8.0,22,li.3it;Drei IT AG
ripencc,ipv4,185.101.48.0,22,n/a
ripencc,ipv4,185.112.48.0,22,n/a
ripencc,ipv4,185.117.164.0,22,li.cryptoshell;Cryptoshell AG
ripencc,ipv4,185.170.216.0,22,li.gmg-net;GMG AG
ripencc,ipv4,185.170.220.0,22,li.gmg-net;GMG AG
ripencc,ipv4,185.174.32.0,22,li.li-life;li-life web + it establishment
ripencc,ipv4,185.197.181.0,24,n/a
ripencc,ipv4,185.208.120.0,22,li.speedcom;Speedcom AG
ripencc,ipv4,185.236.220.0,22,n/a
ripencc,ipv4,185.246.232.0,22,li.lgtfinancial;LGT Financial Services AG
ripencc,ipv4,185.251.164.0,22,n/a
ripencc,ipv4,185.251.184.0,22,n/a
ripencc,ipv4,193.32.84.0,24,li.tagsystems;TAG Systems AG
ripencc,ipv4,193.168.168.0,22,n/a
ripencc,ipv4,194.31.128.0,23,n/a
ripencc,ipv4,194.56.144.0,22,li.lgtfinancial;LGT Financial Services AG
ripencc,ipv4,194.124.188.0,22,li.lgtfinancial;LGT Financial Services AG
ripencc,ipv4,194.147.68.0,23,li.lgtfinancial;LGT Financial Services AG
ripencc,ipv4,195.225.200.0,22,li.li-life;li-life web + it establishment
ripencc,ipv4,212.77.32.0,19,n/a
ripencc,ipv4,217.173.224.0,20,n/a
ripencc,ipv6,2a00:ce8::,32,li.openoffice;Bacher EDV-Beratung AG
ripencc,ipv6,2a00:ec0::,32,n/a
ripencc,ipv6,2a02:380::,31,n/a
ripencc,ipv6,2a00:abc0::,32,li.3it;Drei IT AG
ripencc,ipv6,2a00:da60::,32,li.gmg-net;GMG AG
ripencc,ipv6,2a00:f8c0::,32,n/a
ripencc,ipv6,2a03:3420::,32,n/a
ripencc,ipv6,2a03:43e0::,32,li.kpms;Kaiser Partner Management Services Anstalt
ripencc,ipv6,2a03:4c80::,32,n/a
ripencc,ipv6,2a03:5260::,32,n/a
ripencc,ipv6,2a03:5360::,32,n/a
ripencc,ipv6,2a03:5480::,29,n/a
ripencc,ipv6,2a04:5700::,29,li.montantelecomag;Montan Telecom AG
ripencc,ipv6,2a06:1940::,29,n/a
ripencc,ipv6,2a0a:aec0::,29,li.lgtfinancial;LGT Financial Services AG
ripencc,ipv6,2a0c:2e40::,30,n/a
ripencc,ipv6,2a0d:d300::,32,n/a
ripencc,ipv6,2a0e:11c0::,32,li.rheintal-ix;Verein Rheintal IX
ripencc,ipv6,2a10:4140::,29,li.li-life;li-life web + it establishment
ripencc,ipv6,2a10:8940::,29,n/a
ripencc,ipv6,2a10:d2c0::,32,li.tagsystems;TAG Systems AG
ripencc,ipv6,2a13:8500::,29,li.humans;Humans Token AG
ripencc,ipv6,2a13:a880::,29,li.tv-com-ag;TV-COM AG
