region,ip,prefixlength,org
apnic,45.130.164.0,22,n/a
apnic,45.151.152.0,22,n/a
apnic,103.6.168.0,22,n/a
apnic,103.102.44.0,22,n/a
ripencc,2.58.8.0,22,gi.party;Entain Corporate Services Limited
ripencc,5.150.152.0,22,gi.creationshop;Creationshop Limited
ripencc,31.222.48.0,20,gi.party;Entain Corporate Services Limited
ripencc,45.88.36.0,22,gi.quadcode;QUAD CODE (GB) LTD
ripencc,45.89.212.0,22,n/a
ripencc,45.94.8.0,22,n/a
ripencc,62.192.155.0,24,gi.quadcode;QUAD CODE (GB) LTD
ripencc,62.205.128.0,19,n/a
ripencc,80.92.200.0,22,gi.quadcode;QUAD CODE (GB) LTD
ripencc,85.115.128.0,19,n/a
ripencc,85.159.120.0,21,n/a
ripencc,85.208.60.0,22,n/a
ripencc,91.109.248.0,21,n/a
ripencc,91.198.133.0,24,n/a
ripencc,92.249.5.0,24,n/a
ripencc,93.191.192.0,21,gi.party;Entain Corporate Services Limited
ripencc,94.26.93.0,24,n/a
ripencc,94.26.95.0,24,n/a
ripencc,94.26.97.0,24,n/a
ripencc,94.26.98.0,23,n/a
ripencc,94.26.101.0,24,n/a
ripencc,94.26.103.0,24,n/a
ripencc,94.26.109.0,24,n/a
ripencc,94.131.0.0,17,n/a
ripencc,94.131.128.0,18,n/a
ripencc,94.131.224.0,20,n/a
ripencc,94.190.196.0,22,n/a
ripencc,95.131.184.0,21,gi.whgltd;WHG (International) Limited
ripencc,95.164.0.0,16,n/a
ripencc,104.255.128.0,21,n/a
ripencc,149.154.176.0,21,n/a
ripencc,149.154.184.0,22,n/a
ripencc,153.94.56.0,21,n/a
ripencc,178.170.238.0,23,gi.netent;Evolution NetEnt (Gibraltar) Limited.
ripencc,178.170.240.0,23,gi.netent;Evolution NetEnt (Gibraltar) Limited.
ripencc,178.208.192.0,19,n/a
ripencc,178.211.128.0,24,gi.mater1;MATER LIMITED
ripencc,185.9.212.0,22,n/a
ripencc,185.16.192.0,22,gi.netent;Evolution NetEnt (Gibraltar) Limited.
ripencc,185.39.28.0,22,n/a
ripencc,185.49.216.0,22,n/a
ripencc,185.74.72.0,22,n/a
ripencc,185.75.80.0,22,n/a
ripencc,185.82.48.0,22,gi.victorchandler;Betvictor Limited
ripencc,185.83.148.0,22,n/a
ripencc,185.94.76.0,22,n/a
ripencc,185.104.220.0,22,n/a
ripencc,185.114.228.0,22,n/a
ripencc,185.120.96.0,22,gi.whgltd;WHG (International) Limited
ripencc,185.144.156.0,22,n/a
ripencc,185.149.68.0,22,gi.creationshop;Creationshop Limited
ripencc,185.159.72.0,22,n/a
ripencc,185.181.8.0,22,n/a
ripencc,185.192.4.0,22,gi.gog;Government of Gibraltar
ripencc,185.227.108.0,22,n/a
ripencc,185.247.116.0,22,n/a
ripencc,192.190.168.0,22,n/a
ripencc,193.33.64.0,23,n/a
ripencc,193.168.172.0,22,n/a
ripencc,194.37.80.0,22,n/a
ripencc,194.165.63.0,24,n/a
ripencc,195.149.96.0,24,n/a
ripencc,195.166.192.0,19,n/a
ripencc,195.214.208.0,21,n/a
ripencc,195.244.192.0,19,n/a
ripencc,212.22.224.0,19,gi.victorchandler;Betvictor Limited
ripencc,212.86.97.0,24,n/a
ripencc,212.86.103.0,24,n/a
ripencc,212.86.107.0,24,n/a
ripencc,212.86.110.0,23,n/a
ripencc,212.86.112.0,23,n/a
ripencc,212.86.116.0,22,n/a
ripencc,212.86.120.0,21,n/a
ripencc,212.120.224.0,19,n/a
ripencc,217.65.48.0,20,n/a
ripencc,217.147.112.0,20,n/a
