region,ip,prefixlength,state
arin,216.230.19.0,24,allocated
arin,216.230.17.0,24,allocated
arin,209.35.0.0,22,allocated
arin,208.103.148.0,23,allocated
arin,208.94.168.0,22,allocated
arin,208.79.96.0,22,allocated
arin,208.72.228.0,22,allocated
arin,207.90.254.0,23,allocated
arin,199.91.160.0,22,allocated
arin,192.149.44.0,22,allocated
arin,142.202.112.0,22,allocated
arin,137.83.102.0,24,allocated
arin,137.83.76.0,24,allocated
arin,107.191.208.0,20,allocated
arin,104.250.0.0,19,allocated
ripencc,193.218.114.0,24,assigned
ripencc,213.188.160.0,19,allocated
ripencc,213.16.0.0,19,allocated
ripencc,185.29.48.0,22,allocated
ripencc,95.138.0.0,17,allocated
ripencc,93.121.128.0,17,allocated
ripencc,46.238.128.0,18,allocated
ripencc,5.187.96.0,19,allocated
