region,version,ip,prefixlength,state,orgsflat
lacnic,ipv4,138.186.208.0,22,allocated,[263240;SR;Telecommunicationcompany Suriname - TeleSur][27775;SR;Telecommunicationcompany Suriname - TeleSur]
lacnic,ipv4,168.121.84.0,22,allocated,[52398;SR;Digicel Suriname NV]
lacnic,ipv4,168.195.216.0,22,allocated,[263799;SR;CARIBBEAN COMMUNICATION SERVICES]
lacnic,ipv4,186.179.128.0,17,allocated,[263240;SR;Telecommunicationcompany Suriname - TeleSur][27775;SR;Telecommunicationcompany Suriname - TeleSur]
lacnic,ipv4,190.98.0.0,19,allocated,[263240;SR;Telecommunicationcompany Suriname - TeleSur][27775;SR;Telecommunicationcompany Suriname - TeleSur]
lacnic,ipv4,190.98.32.0,19,allocated,[263240;SR;Telecommunicationcompany Suriname - TeleSur][27775;SR;Telecommunicationcompany Suriname - TeleSur]
lacnic,ipv4,190.98.64.0,18,allocated,[263240;SR;Telecommunicationcompany Suriname - TeleSur][27775;SR;Telecommunicationcompany Suriname - TeleSur]
lacnic,ipv4,200.1.156.0,22,allocated,[263240;SR;Telecommunicationcompany Suriname - TeleSur][27775;SR;Telecommunicationcompany Suriname - TeleSur]
lacnic,ipv4,200.1.208.0,21,allocated,[265822;SR;PARBONET N.V.]
lacnic,ipv4,200.2.160.0,20,allocated,[263240;SR;Telecommunicationcompany Suriname - TeleSur][27775;SR;Telecommunicationcompany Suriname - TeleSur]
lacnic,ipv4,200.2.176.0,20,allocated,[263240;SR;Telecommunicationcompany Suriname - TeleSur][27775;SR;Telecommunicationcompany Suriname - TeleSur]
lacnic,ipv4,200.7.148.0,22,allocated,[52398;SR;Digicel Suriname NV]
lacnic,ipv6,2803:a10::,32,allocated,[265822;SR;PARBONET N.V.]
lacnic,ipv6,2803:6e00::,32,allocated,[52398;SR;Digicel Suriname NV]
lacnic,ipv6,2803:a200::,32,allocated,[263240;SR;Telecommunicationcompany Suriname - TeleSur][27775;SR;Telecommunicationcompany Suriname - TeleSur]
lacnic,ipv6,2803:ff40::,32,allocated,[263799;SR;CARIBBEAN COMMUNICATION SERVICES]
lacnic,ipv4,45.68.20.0,23,assigned,[272852;SR;SURINAME INTERNET EXCHANGE SUR-IX][272136;SR;SURINAME INTERNET EXCHANGE SUR-IX]
lacnic,ipv4,45.68.22.0,24,assigned,[272852;SR;SURINAME INTERNET EXCHANGE SUR-IX][272136;SR;SURINAME INTERNET EXCHANGE SUR-IX]
lacnic,ipv6,2801:109::,44,assigned,[272852;SR;SURINAME INTERNET EXCHANGE SUR-IX][272136;SR;SURINAME INTERNET EXCHANGE SUR-IX]
